time_days,layer,i,j,pressure_psia,sw,sg
0.100000,3,4,2,4800.295205,0.200000,0.000000
0.100000,3,5,2,4800.295200,0.200000,0.000000
0.100000,3,6,2,4800.295195,0.200000,0.000000
0.100000,3,7,2,4800.295206,0.200000,0.000000
0.100000,3,8,2,4800.295168,0.200000,0.000000
0.100000,3,9,2,4800.295239,0.200000,0.000000
0.100000,3,10,2,4800.295167,0.200000,0.000000
0.100000,3,1,3,4800.295386,0.200000,0.000000
0.100000,3,2,3,4800.295233,0.200000,0.000000
0.100000,3,3,3,4800.295215,0.200000,0.000000
0.100000,3,4,3,4800.295209,0.200000,0.000000
0.100000,3,5,3,4800.295199,0.200000,0.000000
0.100000,3,6,3,4800.295218,0.200000,0.000000
0.100000,3,7,3,4800.295120,0.200000,0.000000
0.100000,3,8,3,4800.295384,0.200000,0.000000
0.100000,3,9,3,4800.294936,0.200000,0.000000
0.100000,3,10,3,4800.295326,0.200000,0.000000
0.100000,3,1,4,4800.295204,0.200000,0.000000
0.100000,3,2,4,4800.295205,0.200000,0.000000
0.100000,3,3,4,4800.295209,0.200000,0.000000
0.100000,3,4,4,4800.295202,0.200000,0.000000
0.100000,3,5,4,4800.295229,0.200000,0.000000
0.100000,3,6,4,4800.295063,0.200000,0.000000
0.100000,3,7,4,4800.295651,0.200000,0.000000
0.100000,3,8,4,4800.294204,0.200000,0.000000
0.100000,3,9,4,4800.296389,0.200000,0.000000
0.100000,3,10,4,4800.294711,0.200000,0.000000
0.100000,3,1,5,4800.295195,0.200000,0.000000
0.100000,3,2,5,4800.295200,0.200000,0.000000
0.100000,3,3,5,4800.295199,0.200000,0.000000
0.100000,3,4,5,4800.295229,0.200000,0.000000
0.100000,3,5,5,4800.295036,0.200000,0.000000
0.100000,3,6,5,4800.295890,0.200000,0.000000
0.100000,3,7,5,4800.293125,0.200000,0.000000
0.100000,3,8,5,4800.299212,0.200000,0.000000
0.100000,3,9,5,4800.290948,0.200000,0.000000
0.100000,3,10,5,4800.296525,0.200000,0.000000
0.100000,3,1,6,4800.295195,0.200000,0.000000
0.100000,3,2,6,4800.295195,0.200000,0.000000
0.100000,3,3,6,4800.295218,0.200000,0.000000
0.100000,3,4,6,4800.295063,0.200000,0.000000
0.100000,3,5,6,4800.295890,0.200000,0.000000
0.100000,3,6,6,4800.292574,0.200000,0.000000
0.100000,3,7,6,4800.302199,0.200000,0.000000
0.100000,3,8,6,4800.283043,0.200000,0.000000
0.100000,3,9,6,4800.306423,0.200000,0.000000
0.100000,3,10,6,4800.292340,0.200000,0.000000
0.100000,3,1,7,4800.295194,0.200000,0.000000
0.100000,3,2,7,4800.295206,0.200000,0.000000
0.100000,3,3,7,4800.295120,0.200000,0.000000
0.100000,3,4,7,4800.295651,0.200000,0.000000
0.100000,3,5,7,4800.293125,0.200000,0.000000
0.100000,3,6,7,4800.302199,0.200000,0.000000
0.100000,3,7,7,4800.278390,0.200000,0.000000
0.100000,3,8,7,4800.321180,0.200000,0.000000
0.100000,3,9,7,4800.273236,0.200000,0.000000
0.100000,3,10,7,4800.294013,0.200000,0.000000
0.100000,3,1,8,4800.295199,0.200000,0.000000
0.100000,3,2,8,4800.295168,0.200000,0.000000
0.100000,3,3,8,4800.295384,0.200000,0.000000
0.100000,3,4,8,4800.294204,0.200000,0.000000
0.100000,3,5,8,4800.299212,0.200000,0.000000
0.100000,3,6,8,4800.283043,0.200000,0.000000
0.100000,3,7,8,4800.321180,0.200000,0.000000
0.100000,3,8,8,4800.258021,0.200000,0.000000
0.100000,3,9,8,4800.308079,0.200000,0.000000
0.100000,3,10,8,4800.202736,0.200000,0.000000
0.100000,3,1,9,4800.295189,0.200000,0.000000
0.100000,3,2,9,4800.295239,0.200000,0.000000
0.100000,3,3,9,4800.294936,0.200000,0.000000
0.100000,3,4,9,4800.296389,0.200000,0.000000
0.100000,3,5,9,4800.290948,0.200000,0.000000
0.100000,3,6,9,4800.306423,0.200000,0.000000
0.100000,3,7,9,4800.273236,0.200000,0.000000
0.100000,3,8,9,4800.308079,0.200000,0.000000
0.100000,3,9,9,4800.108534,0.200000,0.000000
0.100000,3,10,9,4798.444197,0.200002,0.000000
0.100000,3,1,10,4800.295200,0.200000,0.000000
0.100000,3,2,10,4800.295167,0.200000,0.000000
0.100000,3,3,10,4800.295326,0.200000,0.000000
0.100000,3,4,10,4800.294711,0.200000,0.000000
0.100000,3,5,10,4800.296525,0.200000,0.000000
0.100000,3,6,10,4800.292340,0.200000,0.000000
0.100000,3,7,10,4800.294013,0.200000,0.000000
0.100000,3,8,10,4800.202736,0.200000,0.000000
0.100000,3,9,10,4798.444197,0.200002,0.000000
0.100000,3,10,10,4759.624921,0.200049,0.000000
0.220000,1,1,1,4784.082354,0.200000,0.000014
0.220000,1,2,1,4783.921760,0.200000,0.000000
0.220000,1,3,1,4783.909647,0.200000,0.000000
0.220000,1,4,1,4783.908797,0.200000,0.000000
0.220000,1,5,1,4783.908731,0.200000,0.000000
0.220000,1,6,1,4783.908733,0.200000,0.000000
0.220000,1,7,1,4783.908735,0.200000,0.000000
0.220000,1,8,1,4783.908712,0.200000,0.000000
0.220000,1,9,1,4783.908752,0.200000,0.000000
0.220000,1,10,1,4783.908721,0.200000,0.000000
0.220000,1,1,2,4783.921760,0.200000,0.000000
0.220000,1,2,2,4783.910449,0.200000,0.000000
0.220000,1,3,2,4783.908909,0.200000,0.000000
0.220000,1,4,2,4783.908745,0.200000,0.000000
0.220000,1,5,2,4783.908741,0.200000,0.000000
0.220000,1,6,2,4783.908739,0.200000,0.000000
0.220000,1,7,2,4783.908685,0.200000,0.000000
0.220000,1,8,2,4783.908830,0.200000,0.000000
0.220000,1,9,2,4783.908623,0.200000,0.000000
0.220000,1,10,2,4783.908758,0.200000,0.000000
0.220000,1,1,3,4783.909647,0.200000,0.000000
0.220000,1,2,3,4783.908909,0.200000,0.000000
0.220000,1,3,3,4783.908753,0.200000,0.000000
0.220000,1,4,3,4783.908747,0.200000,0.000000
0.220000,1,5,3,4783.908740,0.200000,0.000000
0.220000,1,6,3,4783.908645,0.200000,0.000000
0.220000,1,7,3,4783.909005,0.200000,0.000000
0.220000,1,8,3,4783.908235,0.200000,0.000000
0.220000,1,9,3,4783.909160,0.200000,0.000000
0.220000,1,10,3,4783.908673,0.200000,0.000000
0.220000,1,1,4,4783.908797,0.200000,0.000000
0.220000,1,2,4,4783.908745,0.200000,0.000000
0.220000,1,3,4,4783.908747,0.200000,0.000000
0.220000,1,4,4,4783.908740,0.200000,0.000000
0.220000,1,5,4,4783.908613,0.200000,0.000000
0.220000,1,6,4,4783.909215,0.200000,0.000000
0.220000,1,7,4,4783.907496,0.200000,0.000000
0.220000,1,8,4,4783.910589,0.200000,0.000000
0.220000,1,9,4,4783.907433,0.200000,0.000000
0.220000,1,10,4,4783.908688,0.200000,0.000000
0.220000,1,1,5,4783.908731,0.200000,0.000000
0.220000,1,2,5,4783.908741,0.200000,0.000000
0.220000,1,3,5,4783.908740,0.200000,0.000000
0.220000,1,4,5,4783.908613,0.200000,0.000000
0.220000,1,5,5,4783.909314,0.200000,0.000000
0.220000,1,6,5,4783.906828,0.200000,0.000000
0.220000,1,7,5,4783.912793,0.200000,0.000000
0.220000,1,8,5,4783.903570,0.200000,0.000000
0.220000,1,9,5,4783.911354,0.200000,0.000000
0.220000,1,10,5,4783.909268,0.200000,0.000000
0.220000,1,1,6,4783.908733,0.200000,0.000000
0.220000,1,2,6,4783.908739,0.200000,0.000000
0.220000,1,3,6,4783.908645,0.200000,0.000000
0.220000,1,4,6,4783.909215,0.200000,0.000000
0.220000,1,5,6,4783.906828,0.200000,0.000000
0.220000,1,6,6,4783.913940,0.200000,0.000000
0.220000,1,7,6,4783.899230,0.200000,0.000000
0.220000,1,8,6,4783.918418,0.200000,0.000001
0.220000,1,9,6,4783.905285,0.200000,0.000000
0.220000,1,10,6,4783.904554,0.200000,0.000000
0.220000,1,1,7,4783.908735,0.200000,0.000000
0.220000,1,2,7,4783.908685,0.200000,0.000000
0.220000,1,3,7,4783.909005,0.200000,0.000000
0.220000,1,4,7,4783.907496,0.200000,0.000000
0.220000,1,5,7,4783.912793,0.200000,0.000000
0.220000,1,6,7,4783.899230,0.200000,0.000000
0.220000,1,7,7,4783.922881,0.200000,0.000001
0.220000,1,8,7,4783.897119,0.200000,0.000000
0.220000,1,9,7,4783.901491,0.200000,0.000001
0.220000,1,10,7,4783.883867,0.200000,0.000000
0.220000,1,1,8,4783.908712,0.200000,0.000000
0.220000,1,2,8,4783.908830,0.200000,0.000000
0.220000,1,3,8,4783.908235,0.200000,0.000000
0.220000,1,4,8,4783.910589,0.200000,0.000000
0.220000,1,5,8,4783.903570,0.200000,0.000000
0.220000,1,6,8,4783.918418,0.200000,0.000001
0.220000,1,7,8,4783.897119,0.200000,0.000000
0.220000,1,8,8,4783.901649,0.200000,0.000001
0.220000,1,9,8,4783.837849,0.200000,0.000001
0.220000,1,10,8,4783.468175,0.200001,0.000000
0.220000,1,1,9,4783.908752,0.200000,0.000000
0.220000,1,2,9,4783.908623,0.200000,0.000000
0.220000,1,3,9,4783.909160,0.200000,0.000000
0.220000,1,4,9,4783.907433,0.200000,0.000000
0.220000,1,5,9,4783.911354,0.200000,0.000000
0.220000,1,6,9,4783.905285,0.200000,0.000000
0.220000,1,7,9,4783.901491,0.200000,0.000001
0.220000,1,8,9,4783.837849,0.200000,0.000001
0.220000,1,9,9,4783.084819,0.200001,0.000000
0.220000,1,10,9,4777.706629,0.200007,0.000000
0.220000,1,1,10,4783.908721,0.200000,0.000000
0.220000,1,2,10,4783.908758,0.200000,0.000000
0.220000,1,3,10,4783.908673,0.200000,0.000000
0.220000,1,4,10,4783.908688,0.200000,0.000000
0.220000,1,5,10,4783.909268,0.200000,0.000000
0.220000,1,6,10,4783.904554,0.200000,0.000000
0.220000,1,7,10,4783.883867,0.200000,0.000000
0.220000,1,8,10,4783.468175,0.200001,0.000000
0.220000,1,9,10,4777.706629,0.200007,0.000000
0.220000,1,10,10,4706.752359,0.200092,0.000002
0.220000,2,1,1,4790.375865,0.200000,0.000000
0.220000,2,2,1,4790.223507,0.200000,0.000000
0.220000,2,3,1,4790.211653,0.200000,0.000000
0.220000,2,4,1,4790.210822,0.200000,0.000000
0.220000,2,5,1,4790.210758,0.200000,0.000000
0.220000,2,6,1,4790.210760,0.200000,0.000000
0.220000,2,7,1,4790.210761,0.200000,0.000000
0.220000,2,8,1,4790.210739,0.200000,0.000000
0.220000,2,9,1,4790.210777,0.200000,0.000000
0.220000,2,10,1,4790.210748,0.200000,0.000000
0.220000,2,1,2,4790.223507,0.200000,0.000000
0.220000,2,2,2,4790.212437,0.200000,0.000000
0.220000,2,3,2,4790.210931,0.200000,0.000000
0.220000,2,4,2,4790.210771,0.200000,0.000000
0.220000,2,5,2,4790.210767,0.200000,0.000000
0.220000,2,6,2,4790.210765,0.200000,0.000000
0.220000,2,7,2,4790.210713,0.200000,0.000000
0.220000,2,8,2,4790.210852,0.200000,0.000000
0.220000,2,9,2,4790.210654,0.200000,0.000000
0.220000,2,10,2,4790.210783,0.200000,0.000000
0.220000,2,1,3,4790.211653,0.200000,0.000000
0.220000,2,2,3,4790.210931,0.200000,0.000000
0.220000,2,3,3,4790.210779,0.200000,0.000000
0.220000,2,4,3,4790.210774,0.200000,0.000000
0.220000,2,5,3,4790.210766,0.200000,0.000000
0.220000,2,6,3,4790.210674,0.200000,0.000000
0.220000,2,7,3,4790.211021,0.200000,0.000000
0.220000,2,8,3,4790.210281,0.200000,0.000000
0.220000,2,9,3,4790.211167,0.200000,0.000000
0.220000,2,10,3,4790.210704,0.200000,0.000000
0.220000,2,1,4,4790.210822,0.200000,0.000000
0.220000,2,2,4,4790.210771,0.200000,0.000000
0.220000,2,3,4,4790.210774,0.200000,0.000000
0.220000,2,4,4,4790.210766,0.200000,0.000000
0.220000,2,5,4,4790.210644,0.200000,0.000000
0.220000,2,6,4,4790.211224,0.200000,0.000000
0.220000,2,7,4,4790.209570,0.200000,0.000000
0.220000,2,8,4,4790.212535,0.200000,0.000000
0.220000,2,9,4,4790.209529,0.200000,0.000000
0.220000,2,10,4,4790.210702,0.200000,0.000000
0.220000,2,1,5,4790.210758,0.200000,0.000000
0.220000,2,2,5,4790.210767,0.200000,0.000000
0.220000,2,3,5,4790.210766,0.200000,0.000000
0.220000,2,4,5,4790.210644,0.200000,0.000000
0.220000,2,5,5,4790.211319,0.200000,0.000000
0.220000,2,6,5,4790.208928,0.200000,0.000000
0.220000,2,7,5,4790.214646,0.200000,0.000000
0.220000,2,8,5,4790.205856,0.200000,0.000000
0.220000,2,9,5,4790.213187,0.200000,0.000000
0.220000,2,10,5,4790.211316,0.200000,0.000000
0.220000,2,1,6,4790.210760,0.200000,0.000000
0.220000,2,2,6,4790.210765,0.200000,0.000000
0.220000,2,3,6,4790.210674,0.200000,0.000000
0.220000,2,4,6,4790.211224,0.200000,0.000000
0.220000,2,5,6,4790.208928,0.200000,0.000000
0.220000,2,6,6,4790.215745,0.200000,0.000000
0.220000,2,7,6,4790.201722,0.200000,0.000000
0.220000,2,8,6,4790.219830,0.200000,0.000000
0.220000,2,9,6,4790.207722,0.200000,0.000000
0.220000,2,10,6,4790.206620,0.200000,0.000000
0.220000,2,1,7,4790.210761,0.200000,0.000000
0.220000,2,2,7,4790.210713,0.200000,0.000000
0.220000,2,3,7,4790.211021,0.200000,0.000000
0.220000,2,4,7,4790.209570,0.200000,0.000000
0.220000,2,5,7,4790.214646,0.200000,0.000000
0.220000,2,6,7,4790.201722,0.200000,0.000000
0.220000,2,7,7,4790.224035,0.200000,0.000000
0.220000,2,8,7,4790.200201,0.200000,0.000000
0.220000,2,9,7,4790.203110,0.200000,0.000000
0.220000,2,10,7,4790.186563,0.200000,0.000000
0.220000,2,1,8,4790.210739,0.200000,0.000000
0.220000,2,2,8,4790.210852,0.200000,0.000000
0.220000,2,3,8,4790.210281,0.200000,0.000000
0.220000,2,4,8,4790.212535,0.200000,0.000000
0.220000,2,5,8,4790.205856,0.200000,0.000000
0.220000,2,6,8,4790.219830,0.200000,0.000000
0.220000,2,7,8,4790.200201,0.200000,0.000000
0.220000,2,8,8,4790.202839,0.200000,0.000000
0.220000,2,9,8,4790.142241,0.200000,0.000000
0.220000,2,10,8,4789.780044,0.200001,0.000000
0.220000,2,1,9,4790.210777,0.200000,0.000000
0.220000,2,2,9,4790.210654,0.200000,0.000000
0.220000,2,3,9,4790.211167,0.200000,0.000000
0.220000,2,4,9,4790.209529,0.200000,0.000000
0.220000,2,5,9,4790.213187,0.200000,0.000000
0.220000,2,6,9,4790.207722,0.200000,0.000000
0.220000,2,7,9,4790.203110,0.200000,0.000000
0.220000,2,8,9,4790.142241,0.200000,0.000000
0.220000,2,9,9,4789.404860,0.200001,0.000000
0.220000,2,10,9,4784.121282,0.200007,0.000000
0.220000,2,1,10,4790.210748,0.200000,0.000000
0.220000,2,2,10,4790.210783,0.200000,0.000000
0.220000,2,3,10,4790.210704,0.200000,0.000000
0.220000,2,4,10,4790.210702,0.200000,0.000000
0.220000,2,5,10,4790.211316,0.200000,0.000000
0.220000,2,6,10,4790.206620,0.200000,0.000000
0.220000,2,7,10,4790.186563,0.200000,0.000000
0.220000,2,8,10,4789.780044,0.200001,0.000000
0.220000,2,9,10,4784.121282,0.200007,0.000000
0.220000,2,10,10,4711.667966,0.200094,0.000001
0.220000,3,1,1,4800.452959,0.200000,0.000000
0.220000,3,2,1,4800.307819,0.200000,0.000000
0.220000,3,3,1,4800.296035,0.200000,0.000000
0.220000,3,4,1,4800.295208,0.200000,0.000000
0.220000,3,5,1,4800.295144,0.200000,0.000000
0.220000,3,6,1,4800.295146,0.200000,0.000000
0.220000,3,7,1,4800.295147,0.200000,0.000000
0.220000,3,8,1,4800.295126,0.200000,0.000000
0.220000,3,9,1,4800.295163,0.200000,0.000000
0.220000,3,10,1,4800.295134,0.200000,0.000000
0.220000,3,1,2,4800.307819,0.200000,0.000000
0.220000,3,2,2,4800.296816,0.200000,0.000000
0.220000,3,3,2,4800.295317,0.200000,0.000000
0.220000,3,4,2,4800.295158,0.200000,0.000000
0.220000,3,5,2,4800.295153,0.200000,0.000000
0.220000,3,6,2,4800.295151,0.200000,0.000000
0.220000,3,7,2,4800.295099,0.200000,0.000000
0.220000,3,8,2,4800.295238,0.200000,0.000000
0.220000,3,9,2,4800.295040,0.200000,0.000000
0.220000,3,10,2,4800.295169,0.200000,0.000000
0.220000,3,1,3,4800.296035,0.200000,0.000000
0.220000,3,2,3,4800.295317,0.200000,0.000000
0.220000,3,3,3,4800.295165,0.200000,0.000000
0.220000,3,4,3,4800.295160,0.200000,0.000000
0.220000,3,5,3,4800.295152,0.200000,0.000000
0.220000,3,6,3,4800.295061,0.200000,0.000000
0.220000,3,7,3,4800.295405,0.200000,0.000000
0.220000,3,8,3,4800.294671,0.200000,0.000000
0.220000,3,9,3,4800.295550,0.200000,0.000000
0.220000,3,10,3,4800.295091,0.200000,0.000000
0.220000,3,1,4,4800.295208,0.200000,0.000000
0.220000,3,2,4,4800.295158,0.200000,0.000000
0.220000,3,3,4,4800.295160,0.200000,0.000000
0.220000,3,4,4,4800.295152,0.200000,0.000000
0.220000,3,5,4,4800.295030,0.200000,0.000000
0.220000,3,6,4,4800.295607,0.200000,0.000000
0.220000,3,7,4,4800.293965,0.200000,0.000000
0.220000,3,8,4,4800.296907,0.200000,0.000000
0.220000,3,9,4,4800.293927,0.200000,0.000000
0.220000,3,10,4,4800.295086,0.200000,0.000000
0.220000,3,1,5,4800.295144,0.200000,0.000000
0.220000,3,2,5,4800.295153,0.200000,0.000000
0.220000,3,3,5,4800.295152,0.200000,0.000000
0.220000,3,4,5,4800.295030,0.200000,0.000000
0.220000,3,5,5,4800.295701,0.200000,0.000000
0.220000,3,6,5,4800.293327,0.200000,0.000000
0.220000,3,7,5,4800.299002,0.200000,0.000000
0.220000,3,8,5,4800.290286,0.200000,0.000000
0.220000,3,9,5,4800.297541,0.200000,0.000000
0.220000,3,10,5,4800.295705,0.200000,0.000000
0.220000,3,1,6,4800.295146,0.200000,0.000000
0.220000,3,2,6,4800.295151,0.200000,0.000000
0.220000,3,3,6,4800.295061,0.200000,0.000000
0.220000,3,4,6,4800.295607,0.200000,0.000000
0.220000,3,5,6,4800.293327,0.200000,0.000000
0.220000,3,6,6,4800.300092,0.200000,0.000000
0.220000,3,7,6,4800.286189,0.200000,0.000000
0.220000,3,8,6,4800.304112,0.200000,0.000000
0.220000,3,9,6,4800.292175,0.200000,0.000000
0.220000,3,10,6,4800.291016,0.200000,0.000000
0.220000,3,1,7,4800.295147,0.200000,0.000000
0.220000,3,2,7,4800.295099,0.200000,0.000000
0.220000,3,3,7,4800.295405,0.200000,0.000000
0.220000,3,4,7,4800.293965,0.200000,0.000000
0.220000,3,5,7,4800.299002,0.200000,0.000000
0.220000,3,6,7,4800.286189,0.200000,0.000000
0.220000,3,7,7,4800.308274,0.200000,0.000000
0.220000,3,8,7,4800.284762,0.200000,0.000000
0.220000,3,9,7,4800.287438,0.200000,0.000000
0.220000,3,10,7,4800.271068,0.200000,0.000000
0.220000,3,1,8,4800.295126,0.200000,0.000000
0.220000,3,2,8,4800.295238,0.200000,0.000000
0.220000,3,3,8,4800.294671,0.200000,0.000000
0.220000,3,4,8,4800.296907,0.200000,0.000000
0.220000,3,5,8,4800.290286,0.200000,0.000000
0.220000,3,6,8,4800.304112,0.200000,0.000000
0.220000,3,7,8,4800.284762,0.200000,0.000000
0.220000,3,8,8,4800.287099,0.200000,0.000001
0.220000,3,9,8,4800.227040,0.200000,0.000000
0.220000,3,10,8,4799.866177,0.200001,0.000000
0.220000,3,1,9,4800.295163,0.200000,0.000000
0.220000,3,2,9,4800.295040,0.200000,0.000000
0.220000,3,3,9,4800.295550,0.200000,0.000000
0.220000,3,4,9,4800.293927,0.200000,0.000000
0.220000,3,5,9,4800.297541,0.200000,0.000000
0.220000,3,6,9,4800.292175,0.200000,0.000000
0.220000,3,7,9,4800.287438,0.200000,0.000000
0.220000,3,8,9,4800.227040,0.200000,0.000000
0.220000,3,9,9,4799.492438,0.200001,0.000000
0.220000,3,10,9,4794.213032,0.200007,0.000000
0.220000,3,1,10,4800.295134,0.200000,0.000000
0.220000,3,2,10,4800.295169,0.200000,0.000000
0.220000,3,3,10,4800.295091,0.200000,0.000000
0.220000,3,4,10,4800.295086,0.200000,0.000000
0.220000,3,5,10,4800.295705,0.200000,0.000000
0.220000,3,6,10,4800.291016,0.200000,0.000000
0.220000,3,7,10,4800.271068,0.200000,0.000000
0.220000,3,8,10,4799.866177,0.200001,0.000000
0.220000,3,9,10,4794.213032,0.200007,0.000000
0.220000,3,10,10,4718.081832,0.200098,0.000000
0.364000,1,1,1,4784.171185,0.200000,0.000023
0.364000,1,2,1,4783.936474,0.200000,0.000000
0.364000,1,3,1,4783.911351,0.200000,0.000000
0.364000,1,4,1,4783.908959,0.200000,0.000000
0.364000,1,5,1,4783.908759,0.200000,0.000000
0.364000,1,6,1,4783.908731,0.200000,0.000000
0.364000,1,7,1,4783.908761,0.200000,0.000000
0.364000,1,8,1,4783.908666,0.200000,0.000000
0.364000,1,9,1,4783.908812,0.200000,0.000000
0.364000,1,10,1,4783.908708,0.200000,0.000000
0.364000,1,1,2,4783.936474,0.200000,0.000000
0.364000,1,2,2,4783.913523,0.200000,0.000000
0.364000,1,3,2,4783.909328,0.200000,0.000000
0.364000,1,4,2,4783.908812,0.200000,0.000000
0.364000,1,5,2,4783.908733,0.200000,0.000000
0.364000,1,6,2,4783.908795,0.200000,0.000000
0.364000,1,7,2,4783.908547,0.200000,0.000000
0.364000,1,8,2,4783.909096,0.200000,0.000000
0.364000,1,9,2,4783.908390,0.200000,0.000000
0.364000,1,10,2,4783.908794,0.200000,0.000000
0.364000,1,1,3,4783.911351,0.200000,0.000000
0.364000,1,2,3,4783.909328,0.200000,0.000000
0.364000,1,3,3,4783.908842,0.200000,0.000000
0.364000,1,4,3,4783.908730,0.200000,0.000000
0.364000,1,5,3,4783.908832,0.200000,0.000000
0.364000,1,6,3,4783.908348,0.200000,0.000000
0.364000,1,7,3,4783.909768,0.200000,0.000000
0.364000,1,8,3,4783.907055,0.200000,0.000000
0.364000,1,9,3,4783.910021,0.200000,0.000000
0.364000,1,10,3,4783.908676,0.200000,0.000000
0.364000,1,1,4,4783.908959,0.200000,0.000000
0.364000,1,2,4,4783.908812,0.200000,0.000000
0.364000,1,3,4,4783.908730,0.200000,0.000000
0.364000,1,4,4,4783.908846,0.200000,0.000000
0.364000,1,5,4,4783.908181,0.200000,0.000000
0.364000,1,6,4,4783.910605,0.200000,0.000000
0.364000,1,7,4,4783.904435,0.200000,0.000000
0.364000,1,8,4,4783.914663,0.200000,0.000000
0.364000,1,9,4,4783.905050,0.200000,0.000000
0.364000,1,10,4,4783.908294,0.200000,0.000000
0.364000,1,1,5,4783.908759,0.200000,0.000000
0.364000,1,2,5,4783.908733,0.200000,0.000000
0.364000,1,3,5,4783.908832,0.200000,0.000000
0.364000,1,4,5,4783.908181,0.200000,0.000000
0.364000,1,5,5,4783.911001,0.200000,0.000000
0.364000,1,6,5,4783.902029,0.200000,0.000000
0.364000,1,7,5,4783.922006,0.200000,0.000001
0.364000,1,8,5,4783.892949,0.200000,0.000000
0.364000,1,9,5,4783.915978,0.200000,0.000001
0.364000,1,10,5,4783.910167,0.200000,0.000000
0.364000,1,1,6,4783.908731,0.200000,0.000000
0.364000,1,2,6,4783.908795,0.200000,0.000000
0.364000,1,3,6,4783.908348,0.200000,0.000000
0.364000,1,4,6,4783.910605,0.200000,0.000000
0.364000,1,5,6,4783.902029,0.200000,0.000000
0.364000,1,6,6,4783.925864,0.200000,0.000001
0.364000,1,7,6,4783.879056,0.200000,0.000000
0.364000,1,8,6,4783.937830,0.200000,0.000002
0.364000,1,9,6,4783.896040,0.200000,0.000000
0.364000,1,10,6,4783.894192,0.200000,0.000000
0.364000,1,1,7,4783.908761,0.200000,0.000000
0.364000,1,2,7,4783.908547,0.200000,0.000000
0.364000,1,3,7,4783.909768,0.200000,0.000000
0.364000,1,4,7,4783.904435,0.200000,0.000000
0.364000,1,5,7,4783.922006,0.200000,0.000001
0.364000,1,6,7,4783.879056,0.200000,0.000000
0.364000,1,7,7,4783.951875,0.200000,0.000003
0.364000,1,8,7,4783.867582,0.200000,0.000000
0.364000,1,9,7,4783.884983,0.200000,0.000001
0.364000,1,10,7,4783.809108,0.200000,0.000001
0.364000,1,1,8,4783.908666,0.200000,0.000000
0.364000,1,2,8,4783.909096,0.200000,0.000000
0.364000,1,3,8,4783.907055,0.200000,0.000000
0.364000,1,4,8,4783.914663,0.200000,0.000000
0.364000,1,5,8,4783.892949,0.200000,0.000000
0.364000,1,6,8,4783.937830,0.200000,0.000002
0.364000,1,7,8,4783.867582,0.200000,0.000000
0.364000,1,8,8,4783.886708,0.200000,0.000002
0.364000,1,9,8,4783.630132,0.200000,0.000001
0.364000,1,10,8,4782.647112,0.200002,0.000000
0.364000,1,1,9,4783.908812,0.200000,0.000000
0.364000,1,2,9,4783.908390,0.200000,0.000000
0.364000,1,3,9,4783.910021,0.200000,0.000000
0.364000,1,4,9,4783.905050,0.200000,0.000000
0.364000,1,5,9,4783.915978,0.200000,0.000001
0.364000,1,6,9,4783.896040,0.200000,0.000000
0.364000,1,7,9,4783.884983,0.200000,0.000001
0.364000,1,8,9,4783.630132,0.200000,0.000001
0.364000,1,9,9,4781.603131,0.200003,0.000000
0.364000,1,10,9,4770.543598,0.200016,0.000000
0.364000,1,1,10,4783.908708,0.200000,0.000000
0.364000,1,2,10,4783.908794,0.200000,0.000000
0.364000,1,3,10,4783.908676,0.200000,0.000000
0.364000,1,4,10,4783.908294,0.200000,0.000000
0.364000,1,5,10,4783.910167,0.200000,0.000000
